,0,1,2,3,5,6,7,9,10,22,23
445,(342.2509059628684-714.2577358372049j),(576.1354632053856-125.68544851906982j),(-125.3578993001642+460.85810813336775j),(-132.48186663609005-533.0490176546032j),(580.0496961965832-685.5367221960556j),(-41.49953891268838-605.7630964602736j),(-659.9345857342203+244.46930462400957j),(983.7952054498401-303.2681068811689j),(-558.7910744567026+551.3805405368803j),(173.63238744456999-871.5942351953533j),(403.1852738154585+592.0185858448048j)
446,(354.20034424493275-692.2510664507964j),(568.8985662764267-122.45689398581459j),(-126.33876996604293+447.36157877516297j),(-120.11416536442329-523.0461738624939j),(604.2133625234335-662.2616874542811j),(-52.16961942177909-601.3610866365601j),(-670.3792006326132+250.8011156006502j),(988.8870177537048-303.91197394723883j),(-554.4797781730658+537.0780109011689j),(185.79815350271988-857.1911223968907j),(394.440135178409+615.7893500737365j)
447,(387.14811141757525-722.4440820799274j),(594.0730468542281-99.6860925004825j),(-159.8684161960284+456.9229907612151j),(-109.06486432261137-554.8681044150505j),(650.6717884366657-647.3394667315002j),(-26.861756356413828-638.2787283355153j),(-671.097949109238+217.89944791728186j),(1023.1277373931879-278.50332194510213j),(-616.6721422203614+523.9329150173932j),(197.34146067196923-861.591195261511j),(380.74977717209606+630.9546092220727j)
448,(382.7271176086034-696.3800284526102j),(557.0328221935396-91.44132108683439j),(-155.52166607115925+450.9192836929229j),(-80.96059221375972-512.4284813296956j),(625.9478313490355-637.661295367484j),(-11.046522643071654-586.4097102566417j),(-656.00556483662+211.69520208263538j),(978.0762252025372-253.4693939181823j),(-575.8546718218167+506.87077589908284j),(217.17384011527895-835.8873459730601j),(351.4089024819013+604.0256813668508j)
449,(387.2239422767507-691.3012354619663j),(535.1744501950045-98.91514214811379j),(-143.9765956508968+438.1154692544407j),(-74.14706036890627-516.8603729655746j),(619.5483943786656-650.3311410816048j),(-41.72371682650817-584.3865952836402j),(-629.3755546260185+165.94235061802192j),(966.736103140684-288.29095629474637j),(-559.505785015418+481.63197334445084j),(209.10459118649555-849.5345268442533j),(349.4709796971907+577.945182208755j)
450,(376.0454796607818-687.0885255075116j),(554.1827567505169-79.164037462502j),(-165.7520960011118+414.9957472059511j),(-50.87090273400292-513.8905266457517j),(619.3314674884482-610.9131719371785j),(-18.495694098058404-579.8471428795664j),(-651.526314135408+182.2936570797498j),(941.1321510226571-220.38845339983084j),(-557.9013087035341+478.1062533878894j),(214.68454189843533-807.3660719282706j),(323.16176709696504+597.7709623781149j)
451,(395.52604271349674-675.9824199059049j),(570.5938509714962-66.46408068344307j),(-169.50714050166468+426.1899874888941j),(-60.558662084580085-519.7846634830197j),(636.6535918849595-616.6966468271205j),(-13.438832258080872-576.8803835479026j),(-664.5087865305869+169.82510353345603j),(953.5744990246635-222.8891169997417j),(-590.6522236772862+473.1053532773815j),(225.8079648863386-808.6922457183911j),(334.2648441012699+608.6015976204828j)
452,(430.08459358862365-706.280569102755j),(598.0838277157409-63.966338491985795j),(-175.5680969191293+441.9828862780051j),(-45.85277498678286-550.3650147018932j),(678.6873332776962-635.0988946413343j),(-4.716805499963261-607.163991275541j),(-692.7924881958584+156.88655140917768j),(1022.3392951580047-230.19763141149397j),(-632.995503945844+493.85488834392197j),(229.5230671949714-860.9282421777002j),(337.68574736170956+639.8833563658395j)
453,(373.4223638441828-709.3739904232456j),(576.0075806312543-82.69003207828317j),(-163.26616823045836+447.91297562554786j),(-63.138054783580806-534.5064717600944j),(633.2206420803275-649.5391263466875j),(-49.29709954915178-607.4263262479453j),(-684.3843040236242+189.20244881800144j),(1029.0217565984076-245.85282808954761j),(-592.9756101594942+515.0733914640333j),(194.9855604217494-848.1787194113369j),(361.50993756658977+603.8666435358127j)
454,(403.70733365067264-701.0977501076783j),(565.6229561924918-87.0356141887811j),(-179.88061568994328+433.1569203592696j),(-33.657314412755845-535.0957173517345j),(648.8575764244979-635.1426979380187j),(-15.930390074521728-602.54929834927j),(-661.3443093062517+167.98001413034643j),(1010.2010224360013-235.16661418088478j),(-587.345105807098+471.75115141583615j),(218.92035557102085-838.7692913934692j),(342.93164620021815+638.4275732938673j)
455,(434.37760148346143-695.4162713373704j),(581.5306772186868-47.729662442842574j),(-202.69471053006848+420.08602148119934j),(-8.282276685557886-533.9380855559311j),(663.073119863567-595.0723312850895j),(11.881926137986095-601.5243651855471j),(-682.0730309378538+129.80886776814927j),(1010.7215649059832-167.56680984447695j),(-647.2557905769117+442.48758913208184j),(265.74378992900523-838.1066117186821j),(311.68899765969513+644.0195130336806j)
456,(407.23729770238737-719.1119150465303j),(592.3306837025177-76.98535057192173j),(-193.65456086661146+438.33714816836357j),(-24.050632999229578-550.3163775940957j),(667.5694304037924-638.460233490433j),(-26.191478450537502-607.7902652618608j),(-692.1056881842534+151.4939932322463j),(1019.7183304258509-216.66135728477994j),(-641.3803159279983+481.5215842295845j),(251.21096538885422-861.3734024763742j),(352.2832715374057+657.6763569568708j)
457,(431.4866246635727-742.711391337592j),(585.7409719094599-45.8089266440821j),(-229.5877617919172+444.42799307524837j),(5.480437108955071-558.2762132573208j),(720.2382955604413-621.220480884024j),(-6.780456191041711-606.1902973840366j),(-707.7979949029772+146.02236378532237j),(1032.6303139822746-205.2802528744456j),(-657.9775450247824+451.49801137071813j),(271.75420612730755-840.2514605122972j),(326.3012949059538+667.3836876058559j)
458,(403.56401369982433-720.4299519603984j),(572.1570217176082-60.609491323078316j),(-198.07164514382762+426.38929311650793j),(-12.251504168929387-545.335691644721j),(642.3651431166992-625.8872133331834j),(-20.9738992019244-602.7369369086066j),(-672.3184016221555+147.0155370578209j),(1008.7651842109618-225.21284612220103j),(-629.8843965577203+462.19107410651424j),(226.3108611305742-855.5300485513503j),(318.37542601418477+643.0912336919591j)
459,(402.1872758574366-663.3958187083891j),(551.450556415204-39.4684683630156j),(-196.7987540964509+406.73686495629653j),(7.649862943999928-514.1438404383553j),(630.6777058432853-580.2751322250031j),(-4.024409638037577-582.2952260884566j),(-657.182271900543+116.98236069990064j),(966.2158895155068-173.95757189894726j),(-603.7854038641088+416.8568625884004j),(214.36658627527817-795.7797562021449j),(297.2172975153936+599.421011458347j)
460,(404.24037717335193-690.5366075785641j),(570.3685043534523-66.38630319167025j),(-195.134516408155+416.9980251388971j),(5.285307305638188-530.6451400921023j),(652.8322381495714-592.9379241913553j),(-20.94821927758598-592.6314645663357j),(-684.6696666987269+114.41464494052204j),(999.9903902653015-208.66075854665095j),(-635.8298535448308+438.60639982655414j),(243.83323668401624-834.284990816341j),(319.43221349801263+647.1690579371369j)
461,(409.0863014990752-680.4028449604934j),(581.0788838882901-46.70069612003784j),(-206.45124141803691+419.91425953884533j),(21.66884289665179-532.6073116477521j),(678.4520038181273-607.1301523506999j),(-3.032713907487956-602.5367006575253j),(-698.0686909720655+100.26701413822916j),(1013.3215280253373-159.7338133844254j),(-657.7711981490565+422.75901116831994j),(252.22004341343697-826.771819057902j),(287.5310240608029+659.938549481288j)
462,(438.62603354530285-719.49269223075j),(585.0325612215747-17.32170954998768j),(-224.94170625576325+426.44567552656906j),(22.433005248485884-544.0128689193197j),(682.2154703421337-612.826278647782j),(-1.3116985444235638-608.7342174754995j),(-705.9126146490581+101.26821629210443j),(1050.7051041499458-184.4192949653019j),(-683.057689868734+419.0430072041944j),(266.6763411968181-825.1370568062276j),(293.46176300412884+667.1553345921935j)
463,(424.8788515370533-645.8513492253899j),(567.9202978184697-16.825523694770546j),(-226.7289730334914+389.73186953617164j),(48.405508893796906-518.3899944553343j),(670.5189749202347-544.6378745216025j),(15.08723954915473-576.8372473959009j),(-666.2588870713222+46.04758344927005j),(994.313201878343-121.17686535529756j),(-637.3773274285086+365.53017470081176j),(282.4016999830057-811.3971813716873j),(261.4858443163894+627.5224021688199j)
464,(447.5287802921397-647.5081604007593j),(571.7781160781428-14.60660767211916j),(-236.50442135557842+401.1245763152841j),(61.14196406533465-525.9267147166235j),(686.4750189149759-558.8511820609119j),(12.92774853671962-582.7669637224277j),(-680.8643383789321+58.89637645322115j),(1005.5293895465662-150.3621298401734j),(-652.4394571674122+378.1465379490904j),(276.19477477809613-808.7206414080624j),(247.74671329153202+645.8262718771391j)
465,(438.62773067119235-644.5137791634411j),(561.205306002108-39.072250252323684j),(-216.19577026979204+400.93113416415434j),(55.35538540390478-509.5090260382168j),(673.2882859178451-572.8316940055904j),(6.785596522566724-571.9179328340157j),(-686.6902153807406+69.03355622211654j),(970.3691113555319-170.14897377967185j),(-654.5598592046449+389.59156420140164j),(246.675570060699-800.9200529970554j),(282.8548670751155+634.3357102365727j)
466,(412.0412391459436-641.4511006421669j),(546.9759843727096-22.507085623024146j),(-220.35419665075932+391.4128925100051j),(63.160730074872774-513.2372165542796j),(673.6743108598731-538.5479087572992j),(16.560440512418147-572.2979686948078j),(-664.6544298163758+50.715287638043j),(993.7827961988983-120.2703466185153j),(-657.1228901378387+360.07586232394357j),(295.9117252263631-788.9745650143676j),(247.25711120792087+641.4793498229951j)
467,(440.28924375641-637.2030564763959j),(548.6991705592661-17.66866599871782j),(-221.2809469512637+379.55710588039346j),(75.87167181993067-501.6616149115226j),(662.2486358229319-527.887770661876j),(27.977272660302383-568.7808714577014j),(-654.5744948591711+26.06843743171705j),(962.5743785829281-133.74293816053026j),(-645.2369617299945+348.0892134092642j),(282.0609708150269-781.5855268813868j),(225.60581889566788+627.6556017990772j)
468,(429.9644582800303-655.5120303743859j),(560.3562746692172-10.316506075858989j),(-230.1133704567428+384.52323189401557j),(79.39234358827282-509.0764696328223j),(675.5904187298572-545.7329474777193j),(7.683469977208521-577.124847062752j),(-675.8474147570498+37.38977571250467j),(984.0297846069507-121.82059479338535j),(-667.9447061438709+353.7355223504552j),(279.94165069576115-802.3332606763565j),(241.2094867375431+643.3244359140482j)
469,(410.2893561973561-639.4315713307204j),(560.5883207324221-24.001242199974996j),(-227.324883372766+398.0189637594114j),(87.7113168540132-501.4983568721022j),(647.5527949200028-538.9751790839315j),(8.809523644902729-574.8346075254021j),(-655.6123580254607+42.12512224373334j),(954.6045039069737-101.75172069282476j),(-663.1792721556044+337.68594660847884j),(253.07028612211903-790.5902320195411j),(234.08590933019403+640.2356355893158j)
470,(435.3833093323005-660.5058336856347j),(557.2990501466335-0.09950991052036962j),(-243.2644024059627+380.65955597616227j),(101.0171220617774-510.66787255779866j),(667.2777239641911-539.5304082651188j),(21.693540036374586-578.3297119724034j),(-668.2011481480384+20.786632955330596j),(993.4489085800383-119.72600602641027j),(-677.1343276376631+338.4504889264752j),(280.06234426107096-791.3037174959954j),(228.5962576497646+648.0391474758678j)
471,(448.78845217412976-609.9132568439754j),(547.702762741781+20.0679274544614j),(-256.1506831070089+363.4761674463792j),(122.53674201187555-488.9700815503284j),(675.3300569131115-495.65959009213606j),(28.032776303909948-563.657868629915j),(-655.7960224761512-7.091793410822373j),(973.7510334846781-83.64521555977186j),(-678.8128401831008+288.35008818564256j),(305.007217485003-758.8664685664053j),(202.47213098125417+639.5447016717713j)
472,(429.9395384452328-630.7825822391532j),(531.8310457545989-12.885479919493353j),(-239.83182466844886+366.33045185199126j),(106.99132859433752-470.0903582452096j),(657.171340417124-537.1668634012212j),(24.790510263843096-557.6243612002114j),(-643.5631736721124+18.43285546139844j),(946.0691793624374-100.05748212434581j),(-661.637081889494+314.5871780070239j),(274.49536155959214-777.1993889707535j),(219.43405283270363+629.486758905598j)
473,(464.3230259971688-619.3494068792097j),(552.7590881484215+8.18349807836939j),(-257.6629128592409+372.9453759637192j),(130.56507969506816-497.7741628623085j),(696.3166462165821-514.9039883056298j),(38.12436543334128-578.8625842753961j),(-671.1737787296245-19.041677066533616j),(991.7169377137446-70.08687330037337j),(-700.6164415115566+298.439655101677j),(297.6459161841739-778.0826555771023j),(201.99727738915433+653.9595915654575j)
474,(452.0879046669757-651.1540327217161j),(564.3271094437371+12.78938041323901j),(-257.68060454500187+378.75188217553625j),(121.26090486825407-506.8472652153274j),(674.0573543478979-537.7198481155989j),(27.021411283879882-580.6185634832423j),(-671.9626489648332-15.220104338679956j),(974.6016249887635-110.31268305284368j),(-688.1327693997342+309.0775320049689j),(300.9192648263332-790.0460207486753j),(216.88468454490808+662.2903471779924j)
475,(427.02142622420746-627.9624397084768j),(550.8818167782898+7.859224265903111j),(-252.33444340282756+362.2825088618958j),(125.50259130615953-488.21629867361736j),(669.6282678507841-520.6588956759812j),(14.38139382537802-565.233029222883j),(-652.9937099701071-14.405345003218837j),(962.4970978718658-82.2453802210392j),(-668.7637104050656+290.8581887395409j),(274.8060763053643-788.981789131844j),(204.35533010432616+641.1566875159327j)
476,(450.4591107144318-623.0939971345292j),(549.3230505294276+26.414526884365955j),(-266.3711733713937+359.2898811981716j),(146.62739252217526-488.50672327523597j),(701.2412217005173-522.652361483019j),(23.288520357176367-568.4089680353632j),(-665.3933058100766-40.41579445977077j),(987.0291050244379-101.1984900094617j),(-687.2497154206147+277.38955612708565j),(297.97212970953075-768.2181889674347j),(190.57092247933534+656.0857866151013j)
477,(459.71941728024007-592.1672860158279j),(536.6946052007343+41.00132095769551j),(-264.53038462016536+339.78633618208215j),(155.33048163140955-463.88707082955807j),(675.1819599293665-484.20507228933496j),(49.85118522900547-546.9406136132013j),(-638.6969241035009-52.77701007268555j),(954.7664266945494-43.3273226199462j),(-681.4270364330108+248.50585263351823j),(307.6606198912975-744.0569402337898j),(159.65004896663612+629.7286889667366j)
478,(481.05103541464064-596.8056281376402j),(562.7908858950092+41.18622234350427j),(-282.61745443172276+357.73496760698276j),(174.0875802795616-478.02848014997477j),(701.6364392938525-496.61147379002097j),(56.07722494031038-579.912591383876j),(-662.7299318167892-77.39771138668902j),(983.6348946845925-34.7028176874741j),(-695.4267787256094+264.7494219818804j),(319.7620031268239-767.7305532593949j),(169.546928186218+664.5285933697074j)
479,(495.1023469956189-619.6376306048259j),(562.9494230595062+19.426527929861777j),(-271.96636432251034+357.2434526027691j),(161.3560833765216-489.9705768767147j),(727.2840830710447-513.8240181820936j),(18.600452850173845-569.1271291908321j),(-679.1407824108184-67.77423990964772j),(1009.0970040234025-62.57904679907425j),(-715.0285490169556+274.6025418304501j),(288.26318055325805-776.1195755115293j),(200.49709250888867+673.2140744421663j)
480,(429.479270416451-630.4447435927251j),(539.4991703650236+14.439409393394275j),(-263.0846198196024+359.7793910492344j),(156.7819380968628-487.28004772204423j),(683.0691770095088-503.493298223563j),(36.36507064228287-563.6043107306745j),(-646.8124009197642-59.41747630754294j),(974.9035138767853-72.47822745397707j),(-693.3246153900672+259.83050232239896j),(296.84978367720606-772.2045307814282j),(184.7098948285583+641.6479220001494j)
481,(462.53708785474043-607.0193569416952j),(539.5103092164139+53.42691056096517j),(-285.68724075009084+350.78243334215387j),(194.6566345365503-468.5560838201634j),(697.5033680588605-473.86294778921024j),(48.92933333772537-557.4933455191318j),(-647.4003287900964-76.88883519010204j),(961.0527169483912-38.0492247260649j),(-695.464169608697+221.21657065893473j),(319.8406719302701-761.9638012231138j),(148.9360292489285+652.181668023678j)
482,(442.491016146378-592.978251713177j),(535.7018316384115+28.398895759372376j),(-271.7612709024633+331.64997704783366j),(169.88495942842616-463.9501672420211j),(674.5320189049405-480.96780228061766j),(34.09475875714307-552.5698366889966j),(-649.2997231076338-66.56219971697074j),(960.6033892967561-47.163861051071564j),(-680.5575832847442+242.4146504736935j),(297.28711565839785-755.0592191030951j),(152.9960419283115+643.9042344055327j)
483,(466.7796457199188-616.9505300736453j),(555.5645252981329+31.36144565246887j),(-290.21355847846064+344.38291507266723j),(187.73929395942199-487.7483411231068j),(717.0175988335537-506.43876308131223j),(45.49853595593478-577.203997312034j),(-670.27152899308-88.00210768387147j),(991.0759313735365-48.85684153980614j),(-721.1700724501713+243.8888330285846j),(310.64678402615846-784.0066124771618j),(157.62840029616612+669.2166030301598j)
484,(491.33665036411827-587.8141127125934j),(543.0799463828107+57.222105126852966j),(-307.00335516538+332.9525192978244j),(211.67474867980235-458.1484526022635j),(729.780788161738-464.65315118892835j),(57.36282552056496-577.0695662408936j),(-660.3020699828339-111.5699767437487j),(963.7314544184745+20.682895690452078j),(-732.0401617453405+204.83477517778414j),(346.28995824456666-758.3456841525307j),(123.92603021448585+675.7351742739094j)
485,(441.0273733402842-569.8476414229511j),(521.1062656858575+29.477352312788817j),(-275.7981831967911+317.1604156347797j),(188.54013827121068-445.8422516706683j),(669.3141453715186-468.71987646682345j),(48.31756880157839-545.0733063807359j),(-618.6995315275676-105.73643909188866j),(937.8823569265697-34.480474828928465j),(-689.1383950405457+211.50012523832925j),(318.1118787503474-737.3729885829888j),(133.71028470351425+629.239203093037j)
486,(453.09517127779407-590.5115619589692j),(540.5671598149478+39.17918455553477j),(-289.67574682953165+324.30422921375936j),(213.84660955866482-443.3411511653083j),(686.0867290421257-478.91370899425823j),(47.30102800268025-556.327555081963j),(-637.425529360852-110.74986350215949j),(977.5836235121751-24.480099704076984j),(-703.369942599554+213.01014177988688j),(314.97612545918213-760.1128948292821j),(126.26559447654637+635.2811788501687j)
487,(451.49657857225316-568.2247160643045j),(524.8420756124876+56.88801360810525j),(-288.0147104989617+315.7441219099395j),(210.96475221600122-437.3405813058706j),(700.5415017320412-448.59453239025385j),(52.09179454368953-547.6450468710769j),(-624.1212077922851-112.97593657829798j),(936.9213979410952-6.709237787640266j),(-704.8115351087835+200.5764915449134j),(324.01381013951897-726.1757218077576j),(127.24849822876564+642.422091759157j)
488,(473.87392093309074-574.7191910023224j),(543.8323459376414+54.969929762962764j),(-330.4945952060205+320.60388154869406j),(240.57933734187807-444.1559883249933j),(725.5988830648221-463.92342498888553j),(89.09343194036592-572.1348789572896j),(-671.3430009566785-152.48972226295285j),(994.0904363834044+34.66036335217919j),(-729.3070770074665+157.2273138067518j),(330.60908621184495-753.46512580916j),(105.93955588096865+671.397033208789j)
489,(463.32870977978405-551.9229696142796j),(520.5336221364363+74.56203597470868j),(-304.27496747675997+297.2484487832113j),(239.79102118061797-412.6886502468502j),(696.5417676113537-392.45419299958934j),(68.22843912745888-536.3701251725535j),(-617.3513258245646-142.73917936071058j),(956.5083228197509+15.528952538242685j),(-685.8904317362935+132.3750607553714j),(366.35289075598536-724.3781894730419j),(94.92585649644695+658.7306830848629j)
490,(491.3061398533275-543.4242188978418j),(516.4870541249232+58.58266705105818j),(-303.53805140774944+300.7106266765463j),(245.28200190285213-428.6360527132308j),(719.4903006888527-431.69670614316186j),(78.93014489583064-548.4463247589376j),(-613.6869967202437-154.86864430790507j),(955.4089526399697+14.52188864688716j),(-708.3347432976392+157.79733835767226j),(330.05429295168597-717.7645078628087j),(74.02163875906862+665.6104501988493j)
491,(465.2207796059955-543.4015533894194j),(526.3642816410073+76.88118447208578j),(-309.66387792636846+289.91253271747416j),(261.2925385775522-425.5819971752114j),(711.5836800262332-436.02632837652726j),(65.28758445537125-557.0297094684408j),(-616.3926185038215-156.77346217149636j),(991.5865026119985+50.6803086084532j),(-715.59639907418+143.52528536590086j),(333.48578041930733-725.4882849369902j),(88.9333382866639+660.1815885069127j)
492,(470.26004986063725-555.0958127464295j),(523.1828304429663+67.60733510130304j),(-304.71727010032663+296.8733981669135j),(247.14683507324114-427.0749992239872j),(681.6722882715032-421.6624795079158j),(61.242481819392864-537.9202019316778j),(-616.5792237425142-146.92755685991412j),(923.4328080764175+11.572363681329229j),(-703.5061038330024+163.67168876199568j),(320.76809408872936-721.3038151303225j),(86.90057679155966+630.6548672700978j)
493,(486.47455606312036-529.9130220163643j),(496.80440731014403+83.44639944607846j),(-299.5079927821117+284.2759799850842j),(239.26440001150272-407.49220310999715j),(686.6482185546937-411.47529691167915j),(74.4389114358965-542.1328071919153j),(-592.4491423145975-149.47317176268126j),(903.9843248427039+32.52075228713882j),(-673.7946832252959+128.7392215312003j),(327.6433944218943-679.6533524058957j),(85.23017296480904+609.0584198147457j)
494,(466.0529264728516-568.071362333247j),(524.7208371658638+76.56341006404423j),(-321.1434349451131+299.95010672799435j),(256.88099685659967-424.31914595087227j),(722.2359588131912-437.49896547338443j),(79.36057014114063-558.4416301462204j),(-628.235688116166-179.0174019148954j),(987.5111810111343+22.848687994937926j),(-727.3736713354164+131.20075133773872j),(349.29327627756146-742.388130238111j),(84.64214450077895+667.6070287486435j)
495,(492.05773929972946-547.0463347964277j),(528.2816762476002+79.70495521277748j),(-316.5531663646237+286.78919478875355j),(268.9470059088303-413.2616168402264j),(723.5504748859706-415.548410338391j),(78.61381496186483-546.0144024251662j),(-597.3634960436548-178.94581435094747j),(954.649796550375+65.37074014560471j),(-714.6123812380566+110.6430810358977j),(346.29369656330545-732.6402401106814j),(76.78176289015556+656.1027852050768j)
496,(475.2952049732819-549.0115611099518j),(513.7325482074336+97.775446822434j),(-312.69994035948434+286.6304752680649j),(275.2540423231667-397.22155523449527j),(713.3686827734889-421.4669985125965j),(69.6890574475968-529.9387459506045j),(-597.429883416584-193.8519357137823j),(936.8600239897114+47.875791333454956j),(-708.2159237719331+124.39022405335787j),(327.4715639703752-721.1931512895129j),(69.34478563994266+646.9718281229772j)
497,(483.2002797399728-551.2709453253233j),(530.328856462858+74.77563867526936j),(-318.9228555131613+280.5539787925565j),(285.77429147865837-410.73325722706664j),(720.2325907923612-429.17912254507263j),(72.19311808599639-544.6291676583685j),(-609.959563101776-194.09291900917992j),(977.9615418721264+37.10066804436387j),(-729.4331499144716+106.42970704391136j),(352.95246642163113-733.907275180298j),(79.8244997383695+656.1493456460385j)
498,(515.7842153300397-561.842111759904j),(535.6563425822869+100.56404579081432j),(-339.68570096843104+282.17846222828103j),(302.27554340279795-392.06449680162063j),(726.0344225488427-398.64158227413617j),(89.85025666837029-552.0851053789892j),(-602.3125889629786-223.7812530810189j),(972.0182558711365+84.56377120762338j),(-743.3188241914643+94.16587933848092j),(376.1646618081175-732.638331008035j),(48.34854566867986+676.627531902347j)
499,(448.13523913494595-547.1865698747133j),(504.168961943819+67.75813207886942j),(-305.11023235748627+283.0755024692937j),(254.6336294713912-388.3342548259964j),(665.48014958201-436.0305619721373j),(42.515652272233346-529.3571855494664j),(-564.1117393767433-194.4098127454062j),(913.1719092157505+9.270145791411604j),(-672.9414660928496+124.5514017432418j),(323.00970649999925-684.2541300480837j),(74.62504159670014+623.4025134502366j)
500,(519.3855298628065-528.1274974497734j),(519.521714207651+112.74375666599575j),(-339.3272260218156+262.9899840214745j),(314.2493750141319-391.9561759548051j),(739.5159966478484-387.3511628822517j),(99.03091954347795-543.2976385523162j),(-584.4031564973312-224.526589792391j),(940.7075625301472+111.35065480710946j),(-729.2377379410055+74.6560244575821j),(382.34903940712064-707.9505490274922j),(38.45373697303005+661.3400561501552j)
501,(481.96595878619473-559.1179330811156j),(521.426751624501+101.92380016422833j),(-328.9035186354919+267.38336325009476j),(309.8786109169436-376.42769111781286j),(717.009702975614-423.9166404135576j),(77.27952613055396-543.6600756032024j),(-597.5896630764386-220.22442505988457j),(936.2470979397953+87.27058688437356j),(-725.1356065897589+71.88816938989956j),(369.5816676133488-711.497445935256j),(34.21130944114145+663.4356521104734j)
502,(484.45563973988743-540.77492715052j),(516.3260659428624+99.9423138987063j),(-338.7806535041047+262.92399994142687j),(304.4192924581906-380.08414490689734j),(709.5100776980278-401.1473151833375j),(78.5495223016172-537.9198515966762j),(-581.8017474744975-225.14445778574463j),(955.2543681694588+82.07997962908243j),(-716.7632449391272+53.49932109312343j),(368.84140094231896-735.2990703122182j),(33.22052886110968+654.8720006145347j)
503,(501.5376440127984-541.9638185259557j),(500.6865631510384+116.61372202405326j),(-347.14038954418436+246.45374615094613j),(337.5855571501386-365.2618036790887j),(745.1086876833933-380.31394898509325j),(85.74010663498787-547.9503649615191j),(-571.5677161504002-239.50398099108216j),(924.2435736594628+93.36808971111152j),(-703.2158946644922+17.91466007690526j),(381.1650680326784-710.8413771507124j),(8.443293341366944+673.1212030064935j)
504,(469.6740803376633-522.229680373434j),(490.8256904296935+92.08241036089807j),(-323.4883682066991+258.77387160757917j),(307.13199516933406-353.77101746279845j),(685.0165961607776-379.35808959741394j),(65.16328332375681-523.2588392503417j),(-571.0369916996112-233.07246826636364j),(926.5986394599759+72.47329121718138j),(-686.2855820673659+61.52654388760132j),(345.59926349453474-705.5425677344296j),(38.778908276858004+644.9021055781797j)
505,(500.7578743656826-516.3295111049057j),(511.3935081328912+103.05405741397354j),(-341.33559285504316+256.54976904029303j),(313.46664287920254-357.15212365417244j),(721.9538058462981-380.65456731207735j),(80.96957080253979-532.5850423376068j),(-578.3291416984031-243.3974096787897j),(926.933514792882+97.40074864192985j),(-710.4000563073156+44.078217539809756j),(353.85234206176796-696.8140798026731j),(26.465918166262334+647.3632329773881j)
506,(487.26993676359416-518.0080490093995j),(502.8181474558987+89.09224433376589j),(-328.48993478508027+259.22608318796364j),(318.0835059857235-348.95600799952825j),(709.9697744671269-400.15540012999037j),(76.45041479064211-538.5781387623899j),(-586.8049010349248-228.3240478633088j),(921.9442999634585+63.08798864538734j),(-702.9875341563571+41.506782074499554j),(345.44441687107127-709.3215231544863j),(30.37376033385798+653.5279011278093j)
507,(462.67694124969006-485.7207755294336j),(473.80852908857446+90.24965901894112j),(-324.61324897565703+231.92307678170405j),(316.31574445330097-334.5890171483508j),(670.6988159760631-369.8237177182947j),(60.09745159406061-503.99313250478116j),(-544.4021061417503-225.21037791365507j),(857.7729831919038+51.62227805374212j),(-669.984206567049+36.16788071500379j),(320.2114030393091-665.279725915148j),(22.456727011618053+602.7087357590783j)
508,(519.5543054274023-500.41221448089755j),(497.19091403849353+130.07165008345999j),(-351.2133475537097+233.13027037820473j),(344.28741085038956-333.96105896560874j),(732.0269854639754-357.5034816563914j),(102.19950925455372-531.4252186213743j),(-562.3367499436338-273.18192489389395j),(940.5333450799537+130.44167381251697j),(-724.1104701919348-8.480103967304057j),(396.0408239963041-692.9107584151645j),(-0.7917778851227766+649.3089028343528j)
509,(451.77588893134623-527.5913027166271j),(490.0882110028672+104.55816352405283j),(-324.31300827607237+241.1040202634474j),(324.6130223068158-335.1445709360655j),(705.2062542185419-378.00548392551326j),(76.55549991584562-505.518234501858j),(-556.5388891808366-239.8265168518978j),(901.581890039959+95.26514059604925j),(-694.5091654972757+38.09275114749356j),(345.0717491023181-694.098881032298j),(24.69010103390277+638.5928896573679j)
510,(517.498219812757-501.9117962763754j),(518.1549643236167+114.49281923045207j),(-348.2897968859428+235.20318265674618j),(346.0091408555003-329.1650660729912j),(726.7082385642493-371.23056930177574j),(78.57619987773413-526.3170126881531j),(-566.1010200832368-263.3316031750172j),(920.2031299998831+97.59760010624285j),(-713.7788696840465+15.20982204750283j),(368.8129788739321-695.5055513177772j),(12.1966342463218+644.334595773412j)
511,(464.30223171783575-505.77347034533386j),(489.7363942108822+88.86127053192384j),(-327.1038316427031+242.28759725385422j),(315.12157831777074-343.6275775371403j),(684.7214871786547-400.99068964428636j),(62.78257676859197-519.4290338579328j),(-543.3597611639326-254.8972679983883j),(898.2948212459582+65.00015390053116j),(-685.0724884488003+42.65468673194313j),(308.55481081461284-687.5806510507296j),(35.78129874879927+631.1889025558497j)
512,(507.58323032227054-513.8420123035379j),(499.0179049436905+125.3622772633478j),(-350.612378465471+224.82616547007513j),(346.3442552656071-320.51467065947895j),(712.7052895171571-372.1350871504668j),(88.76657071777888-526.3529623226613j),(-549.273613356596-287.0540515392932j),(919.3678883514634+115.04050762039978j),(-725.6377977370778-3.221347600770411j),(370.14586128623665-698.0136287815475j),(-3.7759257121878065+638.0682017430971j)
